"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","DAPR","MDPR","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WDF2","WDF5","WSF2","WSF5"
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-07-18",,,,,"2.3",,,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-07-20",,,,,"0.0","0.0",,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-07-21",,,,,"0.0","0.0",,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-07-22",,,,,"0.0","0.0",,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-07-23",,,,,"0.0","0.0",,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-07-24",,,,,"0.0","0.0",,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-07-25",,,,,"0.0","0.0",,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-07-26",,,,,"0.0","0.0",,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-07-27",,,,,"0.0","0.0",,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-08-04",,"    7","5.1",,,,,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-08-05",,,,,"0.0","0.0",,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-08-06",,,,,"0.0","0.0",,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-08-07",,,,,"0.0","0.0",,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-08-08",,,,,"0.0","0.0",,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-08-09",,,,,"0.0","0.0",,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-08-31",,"   21","21.1",,,,,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-09-01",,,,,"0.0","0.0",,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-09-02",,,,,"0.0","0.0",,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-09-03",,,,,"0.0","0.0",,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-09-04",,,,,"0.0","0.0",,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-09-05",,,,,"0.0","0.0",,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-09-06",,,,,"0.0","0.0",,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-09-07",,,,,"0.0","0.0",,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-09-08",,,,,"8.9",,,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-09-09",,,,,"0.5",,,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-09-10",,,,,"8.9",,,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-09-11",,,,,"0.0","0.0",,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-09-12",,,,,"0.0","0.0",,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-09-13",,,,,"6.1",,,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-09-14",,,,,"0.0","0.0",,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-09-15",,,,,"5.3",,,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-09-16",,,,,"4.1",,,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-09-17",,,,,"5.3",,,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-09-18",,,,,"9.7",,,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-09-19",,,,,"0.0","0.0",,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-09-23",,"    4","6.1",,"0.5",,,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-09-24",,,,,"3.6",,,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-09-25",,,,,"0.0","0.0",,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-09-26",,,,,"1.3",,,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-09-27",,,,,"1.0",,,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-09-28",,,,,"7.1",,,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-09-29",,,,,"10.7",,,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-09-30",,,,,"0.0","0.0",,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-10-01",,,,,"0.0","0.0",,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-10-02",,,,,"0.0","0.0",,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-10-03",,,,,"0.0","0.0",,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-10-04",,,,,"0.5",,,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-10-05",,,,,"0.0","0.0",,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-10-06",,,,,"0.0","0.0",,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-10-07",,,,,"0.0","0.0",,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-10-08",,,,,"0.0","0.0",,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-10-09",,,,,"4.3",,,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-10-10",,,,,"0.0","0.0",,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-10-11",,,,,"0.0","0.0",,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-10-12",,,,,"0.0","0.0",,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-10-13",,,,,"0.0","0.0",,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-10-14",,,,,"0.0","0.0",,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-10-15",,,,,"0.0","0.0",,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-10-16",,,,,"4.8",,,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-10-17",,,,,"6.9",,,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-10-18",,,,,"2.0",,,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-10-19",,,,,"26.9",,,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-10-20",,,,,"4.8",,,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-10-21",,,,,"4.6",,,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-10-22",,,,,"10.2",,,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-10-23",,,,,"1.0",,,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-10-24",,,,,"0.0","0.0",,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-10-25",,,,,"0.0","0.0",,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-10-26",,,,,"3.6",,,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-10-27",,,,,"0.0","0.0",,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-10-28",,,,,"0.0","0.0",,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-10-29",,,,,"0.0","0.0",,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-10-30",,,,,"0.0","0.0",,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-10-31",,,,,"0.0","0.0",,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-11-01",,,,,"0.0","0.0",,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-11-02",,,,,"0.0","0.0",,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-11-03",,,,,"0.0","0.0",,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-11-04",,,,,"0.0","0.0",,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-11-05",,,,,"0.0","0.0",,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-11-06",,,,,"0.0","0.0",,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-11-07",,,,,"0.0","0.0",,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-11-08",,,,,"0.0","0.0",,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-11-09",,,,,"2.0",,,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-11-10",,,,,"3.8",,,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-11-11",,,,,"0.0","0.0",,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-11-12",,,,,"6.6",,,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-11-13",,,,,"0.3",,,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-11-14",,,,,"0.0","0.0",,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-11-15",,,,,"5.1",,,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-11-16",,,,,"0.5",,,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-11-17",,,,,"0.5",,,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-11-18",,,,,"4.6",,,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-11-19",,,,,"14.7",,,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-11-20",,,,,"0.8",,,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-11-21",,,,,"0.0","0.0",,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-11-22",,,,,"0.0","0.0",,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-11-23",,,,,"0.0","0.0",,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-11-24",,,,,"0.8",,,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-11-25",,,,,"4.8",,,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-11-26",,,,,"2.5",,,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-11-27",,,,,"0.0","0.0",,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-11-28",,,,,"0.0","0.0",,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-11-29",,,,,"0.0","0.0",,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-11-30",,,,,"0.0","0.0",,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-12-01",,,,,"0.0","0.0",,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-12-02",,,,,"0.3",,,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-12-03",,,,,"0.0","0.0",,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-12-04",,,,,"0.5",,,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-12-05",,,,,"0.0","0.0",,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-12-06",,,,,"0.0","0.0",,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-12-07",,,,,"7.6",,,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-12-08",,,,,"3.8",,,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-12-09",,,,,"0.0","0.0",,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-12-10",,,,,"0.0","0.0",,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-12-11",,,,,"3.8",,,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-12-12",,,,,"12.7",,,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-12-13",,,,,"2.0",,,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-12-14",,,,,"0.3",,,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-12-15",,,,,"2.5",,,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-12-16",,,,,"4.8",,,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-12-17",,,,,"0.3",,,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-12-18",,,,,"0.0","0.0",,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-12-19",,,,,"11.4",,,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-12-20",,,,,"49.5",,,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-12-21",,,,,"67.3",,,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-12-22",,,,,"8.9",,,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-12-23",,,,,"4.6",,,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-12-24",,,,,"0.3",,,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-12-26",,,,,"0.5",,,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-12-27",,,,,"0.5",,,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-12-28",,,,,"0.0","0.0",,,,,,,,,
"US1WAKG0072","SEATTLE 4.2 SW, WA US","47.577384","-122.412039","6.7","2019-12-29",,,,,"0.5",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","47.6872","-122.2553","18.3","2019-01-01",,,,,"0.0","0.0","0.0",,"6.7","0.6",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","47.6872","-122.2553","18.3","2019-01-02",,,,,"0.3","0.0","0.0",,"8.3","0.6",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","47.6872","-122.2553","18.3","2019-01-03",,,,,"20.8","0.0","0.0",,"12.2","5.6",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","47.6872","-122.2553","18.3","2019-01-04",,,,,"2.5","0.0","0.0",,"11.7","7.2",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","47.6872","-122.2553","18.3","2019-01-05",,,,,"2.3","0.0","0.0",,"9.4","5.6",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","47.6872","-122.2553","18.3","2019-01-06",,,,,"11.4","0.0","0.0",,"8.9","2.8",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","47.6872","-122.2553","18.3","2019-01-07",,,,,"0.3","0.0","0.0",,"6.7","2.2",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","47.6872","-122.2553","18.3","2019-01-08",,,,,"2.0","0.0","0.0",,"8.3","2.2",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","47.6872","-122.2553","18.3","2019-01-09",,,,,"5.8","0.0","0.0",,"10.0","2.2",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","47.6872","-122.2553","18.3","2019-01-10",,,,,"2.8","0.0","0.0",,"11.1","2.2",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","47.6872","-122.2553","18.3","2019-01-11",,,,,"0.0","0.0","0.0",,"13.9","2.2",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","47.6872","-122.2553","18.3","2019-01-12",,,,,"0.0","0.0","0.0",,"14.4","1.1",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","47.6872","-122.2553","18.3","2019-01-13",,,,,"0.0","0.0","0.0",,"14.4","1.7",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","47.6872","-122.2553","18.3","2019-01-14",,,,,"0.0","0.0","0.0",,"13.9","1.7",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","47.6872","-122.2553","18.3","2019-01-15",,,,,"0.0","0.0","0.0",,"7.8","-0.5",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","47.6872","-122.2553","18.3","2019-01-16",,,,,"0.0","0.0","0.0",,"11.7","0.0",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","47.6872","-122.2553","18.3","2019-01-17",,,,,"2.0","0.0","0.0",,"12.8","7.8",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","47.6872","-122.2553","18.3","2019-01-18",,,,,"5.6","0.0","0.0",,"11.1","6.7",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","47.6872","-122.2553","18.3","2019-01-19",,,,,"0.8","0.0","0.0",,"11.1","5.0",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","47.6872","-122.2553","18.3","2019-01-20",,,,,"0.0","0.0","0.0",,"8.3","1.1",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","47.6872","-122.2553","18.3","2019-01-21",,,,,"0.3","0.0","0.0",,"8.3","0.6",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","47.6872","-122.2553","18.3","2019-01-22",,,,,"10.9","0.0","0.0",,"8.9","5.0",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","47.6872","-122.2553","18.3","2019-01-23",,,,,"4.6","0.0","0.0",,"11.1","7.2",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","47.6872","-122.2553","18.3","2019-01-24",,,,,"0.5","0.0","0.0",,"9.4","5.6",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","47.6872","-122.2553","18.3","2019-01-25",,,,,"0.0","0.0","0.0",,"11.1","2.8",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","47.6872","-122.2553","18.3","2019-01-26",,,,,"0.0","0.0","0.0",,"10.6","2.2",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","47.6872","-122.2553","18.3","2019-01-27",,,,,"0.0","0.0","0.0",,"6.7","2.2",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","47.6872","-122.2553","18.3","2019-01-28",,,,,"0.0","0.0","0.0",,"11.7","2.8",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","47.6872","-122.2553","18.3","2019-01-29",,,,,"0.0","0.0","0.0",,"13.9","1.7",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","47.6872","-122.2553","18.3","2019-01-30",,,,,"0.0","0.0","0.0",,"8.3","-0.5",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","47.6872","-122.2553","18.3","2019-01-31",,,,,"0.0","0.0","0.0",,"12.2","2.2",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","47.6872","-122.2553","18.3","2019-02-01",,,,,"13.0","0.0","0.0",,"9.4","7.2",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","47.6872","-122.2553","18.3","2019-02-02",,,,,"0.0","0.0","0.0",,"9.4","5.0",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","47.6872","-122.2553","18.3","2019-02-03",,,,,"1.5","15.0","0.0",,"6.1","0.0",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","47.6872","-122.2553","18.3","2019-02-04",,,,,"4.1","58.0","50.0",,"0.6","-4.3",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","47.6872","-122.2553","18.3","2019-02-05",,,,,"0.0","0.0","80.0",,"1.1","-7.7",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","47.6872","-122.2553","18.3","2019-02-06",,,,,"0.0","0.0","50.0",,"3.3","-5.5",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","47.6872","-122.2553","18.3","2019-02-07",,,,,"0.0","0.0","30.0",,"4.4","-4.9",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","47.6872","-122.2553","18.3","2019-02-08",,,,,"8.1","25.0","50.0",,"3.3","-1.6",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","47.6872","-122.2553","18.3","2019-02-09",,,,,"4.1","66.0","80.0",,"1.1","-2.7",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","47.6872","-122.2553","18.3","2019-02-10",,,,,"4.1","76.0","100.0",,"1.7","-7.7",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","47.6872","-122.2553","18.3","2019-02-11",,,,,"18.8","48.0","100.0",,"2.2","-1.6",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","47.6872","-122.2553","18.3","2019-02-12",,,,,"11.2","0.0","100.0",,"3.9","0.6",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","47.6872","-122.2553","18.3","2019-02-13",,,,,"0.0","0.0","30.0",,"4.4","0.6",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","47.6872","-122.2553","18.3","2019-02-14",,,,,"4.8","0.0","0.0",,"6.7","0.0",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","47.6872","-122.2553","18.3","2019-02-15",,,,,"0.8","0.0","0.0",,"8.9","2.8",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","47.6872","-122.2553","18.3","2019-02-16",,,,,"11.4","0.0","0.0",,"5.0","1.7",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","47.6872","-122.2553","18.3","2019-02-17",,,,,"0.0","0.0","0.0",,"6.7","0.0",,,,,
